Orthogroup	Arabidopsis	Hap1_v1.5_protein_chr16	Hap1_v1.5_protein_chr8
OG0041436			drTriRepe4Chr6g057300.1
OG0041437			drTriRepe4Chr6g059100.1
OG0041438			drTriRepe4Chr6g060900.2
OG0041439			drTriRepe4Chr6g061200.1
OG0041440			drTriRepe4Chr6g061900.1
OG0041441			drTriRepe4Chr6g062300.1
OG0041442			drTriRepe4Chr6g063400.1
OG0041443			drTriRepe4Chr6g064700.1
OG0041444			drTriRepe4Chr6g064900.1
OG0041445			drTriRepe4Chr6g068400.1
OG0041446			drTriRepe4Chr6g070000.1
OG0041447			drTriRepe4Chr6g071500.1
OG0041448			drTriRepe4Chr6g071800.1
OG0041449			drTriRepe4Chr6g074100.1
OG0041450			drTriRepe4Chr6g074700.1
OG0041451			drTriRepe4Chr6g075100.2
OG0041452			drTriRepe4Chr6g076300.1
OG0041453			drTriRepe4Chr6g076800.1
OG0041454			drTriRepe4Chr6g077600.1
OG0041455			drTriRepe4Chr6g081900.1
OG0041456			drTriRepe4Chr6g082900.1
OG0041457			drTriRepe4Chr6g083800.1
OG0041458			drTriRepe4Chr6g084000.1
OG0041459			drTriRepe4Chr6g085500.1
OG0041460			drTriRepe4Chr6g086300.2
OG0041461			drTriRepe4Chr6g086700.1
OG0041462			drTriRepe4Chr6g086800.1
OG0041463			drTriRepe4Chr6g087200.1
OG0041464			drTriRepe4Chr6g087500.1
OG0041465			drTriRepe4Chr6g090500.1
OG0041466			drTriRepe4Chr6g090900.1
OG0041467			drTriRepe4Chr6g092500.1
OG0041468			drTriRepe4Chr6g092700.1
OG0041469			drTriRepe4Chr6g092900.1
OG0041470			drTriRepe4Chr6g093000.1
OG0041471			drTriRepe4Chr6g094500.1
OG0041472			drTriRepe4Chr6g094700.1
OG0041473			drTriRepe4Chr6g095900.1
OG0041474			drTriRepe4Chr6g096100.1
OG0041475			drTriRepe4Chr6g096800.1
OG0041476			drTriRepe4Chr6g097700.1
OG0041477			drTriRepe4Chr6g101000.1
OG0041478			drTriRepe4Chr6g102100.1
OG0041479			drTriRepe4Chr6g102600.1
OG0041480			drTriRepe4Chr6g103500.1
OG0041481			drTriRepe4Chr6g106000.1
OG0041482			drTriRepe4Chr6g106200.1
OG0041483			drTriRepe4Chr6g106300.1
OG0041484			drTriRepe4Chr6g106500.1
OG0041485			drTriRepe4Chr6g107800.1
OG0041486			drTriRepe4Chr6g109200.1
OG0041487			drTriRepe4Chr6g110800.1
OG0041488			drTriRepe4Chr6g111900.1
OG0041489			drTriRepe4Chr6g113400.1
OG0041490			drTriRepe4Chr6g113500.1
OG0041491			drTriRepe4Chr6g115300.1
OG0041492			drTriRepe4Chr6g116000.1
OG0041493			drTriRepe4Chr6g116100.1
OG0041494			drTriRepe4Chr6g116500.1
OG0041495			drTriRepe4Chr6g116700.1
OG0041496			drTriRepe4Chr6g117700.1
OG0041497			drTriRepe4Chr6g118700.1
OG0041498			drTriRepe4Chr6g119300.1
OG0041499			drTriRepe4Chr6g119700.1
OG0041500			drTriRepe4Chr6g119800.1
OG0041501			drTriRepe4Chr6g120500.1
OG0041502			drTriRepe4Chr6g121300.1
OG0041503			drTriRepe4Chr6g121500.1
OG0041504			drTriRepe4Chr6g121600.1
OG0041505			drTriRepe4Chr6g122100.1
OG0041506			drTriRepe4Chr6g122500.1
OG0041507			drTriRepe4Chr6g122600.1
OG0041508			drTriRepe4Chr6g123400.1
OG0041509			drTriRepe4Chr6g125000.1
OG0041510			drTriRepe4Chr6g125600.1
OG0041511			drTriRepe4Chr6g126400.1
OG0041512			drTriRepe4Chr6g127400.1
OG0041513			drTriRepe4Chr6g128100.1
OG0041514			drTriRepe4Chr6g129100.1
OG0041515			drTriRepe4Chr6g129400.1
OG0041516			drTriRepe4Chr6g129600.1
OG0041517			drTriRepe4Chr6g130000.1
OG0041518			drTriRepe4Chr6g132700.1
OG0041519			drTriRepe4Chr6g133600.1
OG0041520			drTriRepe4Chr6g133900.1
OG0041521			drTriRepe4Chr6g136400.1
OG0041522			drTriRepe4Chr6g137000.1
OG0041523			drTriRepe4Chr6g137600.1
OG0041524			drTriRepe4Chr6g141500.1
OG0041525			drTriRepe4Chr6g142600.1
OG0041526			drTriRepe4Chr6g143300.1
OG0041527			drTriRepe4Chr6g143400.1
OG0041528			drTriRepe4Chr6g144500.3
OG0041529			drTriRepe4Chr6g145200.1
OG0041530			drTriRepe4Chr6g145900.1
OG0041531			drTriRepe4Chr6g146600.1
OG0041532			drTriRepe4Chr6g148800.1
OG0041533			drTriRepe4Chr6g149500.1
OG0041534			drTriRepe4Chr6g149600.1
OG0041535			drTriRepe4Chr6g150200.1
OG0041536			drTriRepe4Chr6g151400.1
OG0041537			drTriRepe4Chr6g153700.1
OG0041538			drTriRepe4Chr6g154000.1
OG0041539			drTriRepe4Chr6g154100.1
OG0041540			drTriRepe4Chr6g156600.1
OG0041541			drTriRepe4Chr6g157000.1
OG0041542			drTriRepe4Chr6g157400.1
OG0041543			drTriRepe4Chr6g158500.1
OG0041544			drTriRepe4Chr6g159300.1
OG0041545			drTriRepe4Chr6g159600.1
OG0041546			drTriRepe4Chr6g159900.1
OG0041547			drTriRepe4Chr6g160800.1
OG0041548			drTriRepe4Chr6g161300.1
OG0041549			drTriRepe4Chr6g161800.1
OG0041550			drTriRepe4Chr6g162600.1
OG0041551			drTriRepe4Chr6g164300.1
OG0041552			drTriRepe4Chr6g164400.1
OG0041553			drTriRepe4Chr6g165500.1
OG0041554			drTriRepe4Chr6g167900.1
OG0041555			drTriRepe4Chr6g168200.1
OG0041556			drTriRepe4Chr6g171500.1
OG0041557			drTriRepe4Chr6g171700.1
OG0041558			drTriRepe4Chr6g171900.1
OG0041559			drTriRepe4Chr6g172000.1
OG0041560			drTriRepe4Chr6g172700.1
OG0041561			drTriRepe4Chr6g174600.1
OG0041562			drTriRepe4Chr6g175000.1
OG0041563			drTriRepe4Chr6g176000.1
OG0041564			drTriRepe4Chr6g176400.1
OG0041565			drTriRepe4Chr6g177400.1
OG0041566			drTriRepe4Chr6g178100.1
OG0041567			drTriRepe4Chr6g178200.1
OG0041568			drTriRepe4Chr6g179100.1
OG0041569			drTriRepe4Chr6g181000.1
OG0041570			drTriRepe4Chr6g181200.1
OG0041571			drTriRepe4Chr6g181500.1
OG0041572			drTriRepe4Chr6g182200.1
OG0041573			drTriRepe4Chr6g183100.1
OG0041574			drTriRepe4Chr6g184100.1
OG0041575			drTriRepe4Chr6g185000.1
OG0041576			drTriRepe4Chr6g185100.1
OG0041577			drTriRepe4Chr6g185200.1
OG0041578			drTriRepe4Chr6g187200.1
OG0041579			drTriRepe4Chr6g188000.2
OG0041580			drTriRepe4Chr6g190200.1
OG0041581			drTriRepe4Chr6g191200.1
OG0041582			drTriRepe4Chr6g192600.1
OG0041583			drTriRepe4Chr6g192900.1
OG0041584			drTriRepe4Chr6g193400.1
OG0041585			drTriRepe4Chr6g194500.1
OG0041586			drTriRepe4Chr6g194600.1
OG0041587			drTriRepe4Chr6g196900.1
OG0041588			drTriRepe4Chr6g197000.1
OG0041589			drTriRepe4Chr6g198300.1
OG0041590			drTriRepe4Chr6g200200.1
OG0041591			drTriRepe4Chr6g200500.1
OG0041592			drTriRepe4Chr6g201000.1
OG0041593			drTriRepe4Chr6g201900.1
OG0041594			drTriRepe4Chr6g202500.1
OG0041595			drTriRepe4Chr6g202800.1
OG0041596			drTriRepe4Chr6g205400.1
OG0041597			drTriRepe4Chr6g208400.1
OG0041598			drTriRepe4Chr6g209700.1
OG0041599			drTriRepe4Chr6g211000.1
OG0041600			drTriRepe4Chr6g211800.1
OG0041601			drTriRepe4Chr6g212700.1
OG0041602			drTriRepe4Chr6g213000.1
OG0041603			drTriRepe4Chr6g213700.1
OG0041604			drTriRepe4Chr6g214300.1
OG0041605			drTriRepe4Chr6g216200.1
OG0041606			drTriRepe4Chr6g217300.1
OG0041607			drTriRepe4Chr6g217400.1
OG0041608			drTriRepe4Chr6g218400.1
OG0041609			drTriRepe4Chr6g218800.1
OG0041610			drTriRepe4Chr6g218900.1
OG0041611			drTriRepe4Chr6g219000.1
OG0041612			drTriRepe4Chr6g219100.1
OG0041613			drTriRepe4Chr6g219600.1
OG0041614			drTriRepe4Chr6g219700.1
OG0041615			drTriRepe4Chr6g219900.1
OG0041616			drTriRepe4Chr6g220000.1
OG0041617			drTriRepe4Chr6g221300.1
OG0041618			drTriRepe4Chr6g221700.1
OG0041619			drTriRepe4Chr6g222700.1
OG0041620			drTriRepe4Chr6g223200.1
OG0041621			drTriRepe4Chr6g223700.1
OG0041622			drTriRepe4Chr6g227200.1
OG0041623			drTriRepe4Chr6g228200.1
OG0041624			drTriRepe4Chr6g228300.1
OG0041625			drTriRepe4Chr6g228900.1
OG0041626			drTriRepe4Chr6g229300.1
OG0041627			drTriRepe4Chr6g229600.1
OG0041628			drTriRepe4Chr6g230500.1
OG0041629			drTriRepe4Chr6g230700.1
OG0041630			drTriRepe4Chr6g232300.1
OG0041631			drTriRepe4Chr6g236100.1
OG0041632			drTriRepe4Chr6g236600.1
OG0041633			drTriRepe4Chr6g237600.2
OG0041634			drTriRepe4Chr6g237700.1
OG0041635			drTriRepe4Chr6g238500.1
OG0041636			drTriRepe4Chr6g239600.1
OG0041637			drTriRepe4Chr6g240400.1
OG0041638			drTriRepe4Chr6g240800.1
OG0041639			drTriRepe4Chr6g242200.1
OG0041640			drTriRepe4Chr6g242300.1
OG0041641			drTriRepe4Chr6g242400.1
OG0041642			drTriRepe4Chr6g243700.1
OG0041643			drTriRepe4Chr6g243900.1
OG0041644			drTriRepe4Chr6g244900.1
OG0041645			drTriRepe4Chr6g246500.1
OG0041646			drTriRepe4Chr6g248900.1
OG0041647			drTriRepe4Chr6g249500.1
OG0041648			drTriRepe4Chr6g249700.1
OG0041649			drTriRepe4Chr6g251500.1
OG0041650			drTriRepe4Chr6g252200.1
OG0041651			drTriRepe4Chr6g255100.1
OG0041652			drTriRepe4Chr6g256400.1
OG0041653			drTriRepe4Chr6g257300.1
OG0041654			drTriRepe4Chr6g257600.3
OG0041655			drTriRepe4Chr6g258000.1
OG0041656			drTriRepe4Chr6g258200.1
OG0041657			drTriRepe4Chr6g258500.1
OG0041658			drTriRepe4Chr6g258600.1
OG0041659			drTriRepe4Chr6g263400.1
OG0041660			drTriRepe4Chr6g264600.2
OG0041661			drTriRepe4Chr6g265100.1
OG0041662			drTriRepe4Chr6g265800.1
OG0041663			drTriRepe4Chr6g266400.1
OG0041664			drTriRepe4Chr6g267300.1
OG0041665			drTriRepe4Chr6g267500.1
OG0041666			drTriRepe4Chr6g268000.1
OG0041667			drTriRepe4Chr6g268600.1
OG0041668			drTriRepe4Chr6g270300.1
OG0041669			drTriRepe4Chr6g270700.1
OG0041670			drTriRepe4Chr6g270800.2
OG0041671			drTriRepe4Chr6g271000.1
OG0041672			drTriRepe4Chr6g271700.1
OG0041673			drTriRepe4Chr6g272800.1
OG0041674			drTriRepe4Chr6g273900.1
OG0041675			drTriRepe4Chr6g274400.1
OG0041676			drTriRepe4Chr6g274500.1
OG0041677			drTriRepe4Chr6g274600.1
OG0041678			drTriRepe4Chr6g275100.1
OG0041679			drTriRepe4Chr6g277200.1
OG0041680			drTriRepe4Chr6g278100.1
OG0041681			drTriRepe4Chr6g279000.1
OG0041682			drTriRepe4Chr6g279600.1
OG0041683			drTriRepe4Chr6g279700.1
OG0041684			drTriRepe4Chr6g280400.1
OG0041685			drTriRepe4Chr6g282200.1
OG0041686			drTriRepe4Chr6g282700.1
OG0041687			drTriRepe4Chr6g283900.1
OG0041688			drTriRepe4Chr6g285100.1
OG0041689			drTriRepe4Chr6g288000.1
OG0041690			drTriRepe4Chr6g290300.1
OG0041691			drTriRepe4Chr6g294100.1
OG0041692			drTriRepe4Chr6g295800.1
OG0041693			drTriRepe4Chr6g297500.1
OG0041694			drTriRepe4Chr6g298000.1
OG0041695			drTriRepe4Chr6g298900.1
OG0041696			drTriRepe4Chr6g301000.1
OG0041697			drTriRepe4Chr6g301100.1
OG0041698			drTriRepe4Chr6g301600.1
OG0041699			drTriRepe4Chr6g302100.1
OG0041700			drTriRepe4Chr6g302300.1
OG0041701			drTriRepe4Chr6g302400.1
OG0041702			drTriRepe4Chr6g303000.1
OG0041703			drTriRepe4Chr6g303100.1
OG0041704			drTriRepe4Chr6g303200.1
OG0041705			drTriRepe4Chr6g303700.1
OG0041706			drTriRepe4Chr6g304200.1
OG0041707			drTriRepe4Chr6g304700.1
OG0041708			drTriRepe4Chr6g305200.1
OG0041709			drTriRepe4Chr6g308700.1
OG0041710			drTriRepe4Chr6g308800.1
OG0041711			drTriRepe4Chr6g309200.1
OG0041712			drTriRepe4Chr6g309300.1
OG0041713			drTriRepe4Chr6g310100.1
OG0041714			drTriRepe4Chr6g310600.2
OG0041715			drTriRepe4Chr6g311900.1
OG0041716			drTriRepe4Chr6g312400.1
OG0041717			drTriRepe4Chr6g312400.2
OG0041718			drTriRepe4Chr6g314800.1
OG0041719			drTriRepe4Chr6g315200.1
OG0041720			drTriRepe4Chr6g316800.1
OG0041721			drTriRepe4Chr6g318200.1
OG0041722			drTriRepe4Chr6g318700.1
OG0041723			drTriRepe4Chr6g318800.1
OG0041724			drTriRepe4Chr6g319300.1
OG0041725			drTriRepe4Chr6g320600.1
OG0041726			drTriRepe4Chr6g320700.1
OG0041727			drTriRepe4Chr6g320900.1
OG0041728			drTriRepe4Chr6g321000.1
OG0041729			drTriRepe4Chr6g321100.1
OG0041730			drTriRepe4Chr6g321400.1
OG0041731			drTriRepe4Chr6g325000.1
OG0041732			drTriRepe4Chr6g325300.1
OG0041733			drTriRepe4Chr6g326000.1
OG0041734			drTriRepe4Chr6g326400.1
OG0041735			drTriRepe4Chr6g327500.1
OG0041736			drTriRepe4Chr6g328400.1
OG0041737			drTriRepe4Chr6g329200.1
OG0041738			drTriRepe4Chr6g329200.2
OG0041739			drTriRepe4Chr6g329600.1
OG0041740			drTriRepe4Chr6g330700.1
OG0041741			drTriRepe4Chr6g330800.1
OG0041742			drTriRepe4Chr6g330900.1
OG0041743			drTriRepe4Chr6g331900.1
OG0041744			drTriRepe4Chr6g332100.1
OG0041745			drTriRepe4Chr6g332200.1
OG0041746			drTriRepe4Chr6g333500.1
OG0041747			drTriRepe4Chr6g333700.1
OG0041748			drTriRepe4Chr6g334100.1
OG0041749			drTriRepe4Chr6g334500.1
OG0041750			drTriRepe4Chr6g335300.1
OG0041751			drTriRepe4Chr6g336700.1
OG0041752			drTriRepe4Chr6g338200.1
OG0041753			drTriRepe4Chr6g340200.1
OG0041754			drTriRepe4Chr6g340400.1
OG0041755			drTriRepe4Chr6g343300.1
OG0041756			drTriRepe4Chr6g345500.1
OG0041757			drTriRepe4Chr6g345600.1
OG0041758			drTriRepe4Chr6g345700.1
OG0041759			drTriRepe4Chr6g345800.1
OG0041760			drTriRepe4Chr6g346100.1
OG0041761			drTriRepe4Chr6g346400.1
OG0041762			drTriRepe4Chr6g347200.1
OG0041763			drTriRepe4Chr6g349700.1
OG0041764			drTriRepe4Chr6g349800.1
OG0041765			drTriRepe4Chr6g350100.1
OG0041766			drTriRepe4Chr6g350700.1
OG0041767			drTriRepe4Chr6g351200.1
OG0041768			drTriRepe4Chr6g351700.1
OG0041769			drTriRepe4Chr6g352700.1
OG0041770			drTriRepe4Chr6g353300.1
OG0041771			drTriRepe4Chr6g353600.1
OG0041772			drTriRepe4Chr6g353700.1
OG0041773			drTriRepe4Chr6g353900.1
OG0041774			drTriRepe4Chr6g354700.1
OG0041775			drTriRepe4Chr6g356900.1
OG0041776			drTriRepe4Chr6g358800.1
OG0041777			drTriRepe4Chr6g361000.1
OG0041778			drTriRepe4Chr6g364400.1
OG0041779			drTriRepe4Chr6g365000.1
OG0041780			drTriRepe4Chr6g365100.1
OG0041781			drTriRepe4Chr6g366300.1
OG0041782			drTriRepe4Chr6g366500.1
OG0041783			drTriRepe4Chr6g368000.1
OG0041784			drTriRepe4Chr6g369000.1
OG0041785			drTriRepe4Chr6g370000.1
OG0041786			drTriRepe4Chr6g370300.1
OG0041787			drTriRepe4Chr6g371400.1
OG0041788			drTriRepe4Chr6g371700.1
OG0041789			drTriRepe4Chr6g372500.1
OG0041790			drTriRepe4Chr6g372600.1
OG0041791			drTriRepe4Chr6g373200.1
OG0041792			drTriRepe4Chr6g373300.1
OG0041793			drTriRepe4Chr6g374500.1
OG0041794			drTriRepe4Chr6g375900.2
OG0041795			drTriRepe4Chr6g376100.1
OG0041796			drTriRepe4Chr6g378800.1
OG0041797			drTriRepe4Chr6g380300.1
OG0041798			drTriRepe4Chr6g381200.1
OG0041799			drTriRepe4Chr6g384300.1
OG0041800			drTriRepe4Chr6g386600.1
OG0041801			drTriRepe4Chr6g387200.1
OG0041802			drTriRepe4Chr6g387600.1
OG0041803			drTriRepe4Chr6g388200.1
OG0041804			drTriRepe4Chr6g388400.1
OG0041805			drTriRepe4Chr6g390100.1
OG0041806			drTriRepe4Chr6g390800.1
OG0041807			drTriRepe4Chr6g391000.1
OG0041808			drTriRepe4Chr6g391200.1
OG0041809			drTriRepe4Chr6g391500.1
OG0041810			drTriRepe4Chr6g391800.1
OG0041811			drTriRepe4Chr6g394700.1
OG0041812			drTriRepe4Chr6g396600.1
OG0041813			drTriRepe4Chr6g397800.1
OG0041814			drTriRepe4Chr6g397900.1
OG0041815			drTriRepe4Chr6g398100.1
OG0041816			drTriRepe4Chr6g399900.1
OG0041817			drTriRepe4Chr6g400800.1
OG0041818			drTriRepe4Chr6g400900.1
OG0041819			drTriRepe4Chr6g401000.1
OG0041820			drTriRepe4Chr6g401500.1
OG0041821			drTriRepe4Chr6g402000.1
OG0041822			drTriRepe4Chr6g402400.1
OG0041823			drTriRepe4Chr6g403600.1
OG0041824			drTriRepe4Chr6g404600.2
OG0041825			drTriRepe4Chr6g404900.1
OG0041826			drTriRepe4Chr6g405100.1
OG0041827			drTriRepe4Chr6g405200.1
OG0041828			drTriRepe4Chr6g408200.1
OG0041829			drTriRepe4Chr6g408500.1
OG0041830			drTriRepe4Chr6g409200.1
OG0041831			drTriRepe4Chr6g409400.1
OG0041832			drTriRepe4Chr6g410000.2
OG0041833			drTriRepe4Chr6g411400.1
OG0041834			drTriRepe4Chr6g412200.1
OG0041835			drTriRepe4Chr6g412400.1
OG0041836			drTriRepe4Chr6g415300.1
OG0041837			drTriRepe4Chr6g417900.1
OG0041838			drTriRepe4Chr6g418900.1
OG0041839			drTriRepe4Chr6g419600.1
OG0041840			drTriRepe4Chr6g419900.1
OG0041841			drTriRepe4Chr6g420400.1
OG0041842			drTriRepe4Chr6g423700.1
OG0041843			drTriRepe4Chr6g424200.1
OG0041844			drTriRepe4Chr6g424300.1
OG0041845			drTriRepe4Chr6g424400.1
OG0041846			drTriRepe4Chr6g425400.1
OG0041847			drTriRepe4Chr6g425800.1
OG0041848			drTriRepe4Chr6g426200.1
OG0041849			drTriRepe4Chr6g426300.1
OG0041850			drTriRepe4Chr6g430900.1
OG0041851			drTriRepe4Chr6g431000.1
OG0041852			drTriRepe4Chr6g431000.2
OG0041853			drTriRepe4Chr6g431800.1
OG0041854			drTriRepe4Chr6g435200.1
OG0041855			drTriRepe4Chr6g435400.2
OG0041856			drTriRepe4Chr6g437900.1
OG0041857			drTriRepe4Chr6g439000.1
OG0041858			drTriRepe4Chr6g440800.1
OG0041859			drTriRepe4Chr6g441700.1
OG0041860			drTriRepe4Chr6g442100.1
OG0041861			drTriRepe4Chr6g442400.1
OG0041862			drTriRepe4Chr6g443100.1
OG0041863			drTriRepe4Chr6g443500.1
OG0041864			drTriRepe4Chr6g444600.1
OG0041865			drTriRepe4Chr6g444700.1
OG0041866			drTriRepe4Chr6g447800.1
OG0041867			drTriRepe4Chr6g448500.1
OG0041868			drTriRepe4Chr6g450500.1
OG0041869			drTriRepe4Chr6g451900.1
OG0041870			drTriRepe4Chr6g452500.1
OG0041871			drTriRepe4Chr6g452600.1
OG0041872			drTriRepe4Chr6g454400.1
OG0041873			drTriRepe4Chr6g455800.1
OG0041874			drTriRepe4Chr6g456400.1
OG0041875			drTriRepe4Chr6g456900.1
OG0041876			drTriRepe4Chr6g457200.1
OG0041877			drTriRepe4Chr6g457600.1
OG0041878			drTriRepe4Chr6g457900.1
OG0041879			drTriRepe4Chr6g459000.1
OG0041880			drTriRepe4Chr6g460900.1
OG0041881			drTriRepe4Chr6g461000.1
OG0041882			drTriRepe4Chr6g463600.1
OG0041883			drTriRepe4Chr6g463700.1
OG0041884			drTriRepe4Chr6g464900.1
OG0041885			drTriRepe4Chr6g465100.1
OG0041886			drTriRepe4Chr6g466300.1
OG0041887			drTriRepe4Chr6g466600.1
OG0041888			drTriRepe4Chr6g468600.1
OG0041889			drTriRepe4Chr6g468700.1
OG0041890			drTriRepe4Chr6g469200.1
OG0041891			drTriRepe4Chr6g470100.1
OG0041892			drTriRepe4Chr6g470600.1
OG0041893			drTriRepe4Chr6g471200.1
OG0041894			drTriRepe4Chr6g471700.1
OG0041895			drTriRepe4Chr6g471800.1
OG0041896			drTriRepe4Chr6g472100.1
OG0041897			drTriRepe4Chr6g475800.1
OG0041898			drTriRepe4Chr6g476100.1
OG0041899			drTriRepe4Chr6g476700.1
OG0041900			drTriRepe4Chr6g477300.1
OG0041901			drTriRepe4Chr6g477400.1
OG0041902			drTriRepe4Chr6g478500.1
OG0041903			drTriRepe4Chr6g478600.1
OG0041904			drTriRepe4Chr6g478700.1
OG0041905			drTriRepe4Chr6g480200.1
OG0041906			drTriRepe4Chr6g482100.1
OG0041907			drTriRepe4Chr6g482300.1
OG0041908			drTriRepe4Chr6g482600.1
OG0041909			drTriRepe4Chr6g483200.1
OG0041910			drTriRepe4Chr6g484300.1
OG0041911			drTriRepe4Chr6g486000.1
OG0041912			drTriRepe4Chr6g486800.1
OG0041913			drTriRepe4Chr6g486900.1
OG0041914			drTriRepe4Chr6g487000.1
OG0041915			drTriRepe4Chr6g487500.1
OG0041916			drTriRepe4Chr6g489100.1
OG0041917			drTriRepe4Chr6g489300.1
OG0041918			drTriRepe4Chr6g489500.1
OG0041919			drTriRepe4Chr6g490500.1
OG0041920			drTriRepe4Chr6g491700.1
OG0041921			drTriRepe4Chr6g491900.1
OG0041922			drTriRepe4Chr6g492400.1
OG0041923			drTriRepe4Chr6g492700.1
OG0041924			drTriRepe4Chr6g492800.1
OG0041925			drTriRepe4Chr6g494000.1
OG0041926			drTriRepe4Chr6g494300.1
OG0041927			drTriRepe4Chr6g495500.1
OG0041928			drTriRepe4Chr6g496800.1
OG0041929			drTriRepe4Chr6g497400.1
OG0041930			drTriRepe4Chr6g497500.1
OG0041931			drTriRepe4Chr6g501200.1
OG0041932			drTriRepe4Chr6g503200.1
OG0041933			drTriRepe4Chr6g503600.1
OG0041934			drTriRepe4Chr6g504300.1
OG0041935			drTriRepe4Chr6g506600.1
OG0041936			drTriRepe4Chr6g507100.1
OG0041937			drTriRepe4Chr6g510300.2
OG0041938			drTriRepe4Chr6g511200.1
OG0041939			drTriRepe4Chr6g515000.1
OG0041940			drTriRepe4Chr6g515100.1
OG0041941			drTriRepe4Chr6g515300.1
OG0041942			drTriRepe4Chr6g516900.1
OG0041943			drTriRepe4Chr6g518000.1
OG0041944			drTriRepe4Chr6g520200.1
OG0041945			drTriRepe4Chr6g520400.1
OG0041946			drTriRepe4Chr6g520500.1
OG0041947			drTriRepe4Chr6g520600.1
OG0041948			drTriRepe4Chr6g521100.1
OG0041949			drTriRepe4Chr6g521200.1
OG0041950			drTriRepe4Chr6g521300.1
OG0041951			drTriRepe4Chr6g521800.1
OG0041952			drTriRepe4Chr6g523100.1
OG0041953			drTriRepe4Chr6g524900.1
OG0041954			drTriRepe4Chr6g525500.1
OG0041955			drTriRepe4Chr6g525900.1
OG0041956			drTriRepe4Chr6g527000.1
OG0041957			drTriRepe4Chr6g527500.1
OG0041958			drTriRepe4Chr6g528400.1
OG0041959			drTriRepe4Chr6g528500.1
OG0041960			drTriRepe4Chr6g528900.1
OG0041961			drTriRepe4Chr6g529500.1
OG0041962			drTriRepe4Chr6g530500.1
OG0041963			drTriRepe4Chr6g532600.1
OG0041964			drTriRepe4Chr6g533700.1
OG0041965			drTriRepe4Chr6g533900.1
OG0041966			drTriRepe4Chr6g536800.1
OG0041967			drTriRepe4Chr6g536800.2
OG0041968			drTriRepe4Chr6g540200.1
OG0041969			drTriRepe4Chr6g543200.1
OG0041970			drTriRepe4Chr6g543700.1
OG0041971			drTriRepe4Chr7g001400.1
OG0041972			drTriRepe4Chr7g002000.1
OG0041973			drTriRepe4Chr7g002100.1
OG0041974			drTriRepe4Chr7g002200.1
OG0041975			drTriRepe4Chr7g002200.2
OG0041976			drTriRepe4Chr7g004500.1
OG0041977			drTriRepe4Chr7g004800.1
OG0041978			drTriRepe4Chr7g005000.1
OG0041979			drTriRepe4Chr7g007000.1
OG0041980			drTriRepe4Chr7g007400.1
OG0041981			drTriRepe4Chr7g008800.1
OG0041982			drTriRepe4Chr7g010100.1
OG0041983			drTriRepe4Chr7g011300.1
OG0041984			drTriRepe4Chr7g012000.1
OG0041985			drTriRepe4Chr7g012800.1
OG0041986			drTriRepe4Chr7g012900.1
OG0041987			drTriRepe4Chr7g013200.2
OG0041988			drTriRepe4Chr7g014500.2
OG0041989			drTriRepe4Chr7g015100.1
OG0041990			drTriRepe4Chr7g016400.1
OG0041991			drTriRepe4Chr7g016700.1
OG0041992			drTriRepe4Chr7g018600.1
OG0041993			drTriRepe4Chr7g020800.1
OG0041994			drTriRepe4Chr7g021700.1
OG0041995			drTriRepe4Chr7g024100.1
OG0041996			drTriRepe4Chr7g024500.1
OG0041997			drTriRepe4Chr7g024900.1
OG0041998			drTriRepe4Chr7g025800.1
OG0041999			drTriRepe4Chr7g026300.1
OG0042000			drTriRepe4Chr7g026700.1
OG0042001			drTriRepe4Chr7g027200.1
OG0042002			drTriRepe4Chr7g028300.1
OG0042003			drTriRepe4Chr7g031100.1
OG0042004			drTriRepe4Chr7g031200.1
OG0042005			drTriRepe4Chr7g033300.1
OG0042006			drTriRepe4Chr7g033900.1
OG0042007			drTriRepe4Chr7g034100.1
OG0042008			drTriRepe4Chr7g035900.1
OG0042009			drTriRepe4Chr7g036100.1
OG0042010			drTriRepe4Chr7g037700.1
OG0042011			drTriRepe4Chr7g038600.1
OG0042012			drTriRepe4Chr7g039500.1
OG0042013			drTriRepe4Chr7g040000.1
OG0042014			drTriRepe4Chr7g040400.1
OG0042015			drTriRepe4Chr7g040600.1
OG0042016			drTriRepe4Chr7g040700.1
OG0042017			drTriRepe4Chr7g041000.2
OG0042018			drTriRepe4Chr7g043700.1
OG0042019			drTriRepe4Chr7g045000.2
OG0042020			drTriRepe4Chr7g045900.1
OG0042021			drTriRepe4Chr7g046100.1
OG0042022			drTriRepe4Chr7g046800.1
OG0042023			drTriRepe4Chr7g049100.1
OG0042024			drTriRepe4Chr7g049800.1
OG0042025			drTriRepe4Chr7g051000.1
OG0042026			drTriRepe4Chr7g053200.1
OG0042027			drTriRepe4Chr7g054100.1
OG0042028			drTriRepe4Chr7g054900.1
OG0042029			drTriRepe4Chr7g055500.1
OG0042030			drTriRepe4Chr7g055900.1
OG0042031			drTriRepe4Chr7g056300.2
OG0042032			drTriRepe4Chr7g058100.1
OG0042033			drTriRepe4Chr7g059100.1
OG0042034			drTriRepe4Chr7g061500.1
OG0042035			drTriRepe4Chr7g061500.2
OG0042036			drTriRepe4Chr7g062200.1
OG0042037			drTriRepe4Chr7g063200.1
OG0042038			drTriRepe4Chr7g064400.1
OG0042039			drTriRepe4Chr7g066100.1
OG0042040			drTriRepe4Chr7g067500.1
OG0042041			drTriRepe4Chr7g067900.1
